ID_FC,FC,FC Age,FC Age Minimum,FC Age Maximum,FC Age Category,FC estimate Biological Sex,FC (point estimate) height,FC height min estimated,FC height max estimated,FC Recovery Location,FC Estimated Date of Death/Burial,FC Recovery Date,Unnamed: 0,Name,Age,Sex,Personal effects,ID_MP,biolsex_score,age_v1_score,age_v2_score,Final Score T1,Final Score T2
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,74,"241,0000",15,Male,2.0,MP-75,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,399,"223,0000",15,Male,2.0,MP-400,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,398,"301,0000",15,Male,2.0,MP-399,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,481,"751,0000",21,Male,2.0,MP-482,0.00032866,0.0212498,0.0,6.983959268e-06,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,7,"590,0000",21,Male,1.0,MP-8,0.00032866,0.0212498,0.0,6.983959268e-06,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,494,"297,0000",15,Male,1.0,MP-495,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,481,"751,0000",21,Male,2.0,MP-482,0.00032866,0.0212498,0.0,6.983959268e-06,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,570,"182,0000",15,Male,2.0,MP-571,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,668,"390,0000",15,Female,1.0,MP-669,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,975,"379,0000",15,Female,2.0,MP-976,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,148,"282,0000",15,Female,2.0,MP-149,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,496,"271,0000",15,Female,1.0,MP-497,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,319,"286,0000",15,Female,2.0,MP-320,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,712,"268,0000",15,Female,2.0,MP-713,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,668,"390,0000",15,Female,1.0,MP-669,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,975,"379,0000",15,Female,2.0,MP-976,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,148,"282,0000",15,Female,2.0,MP-149,0.98871604,2.872e-05,0.0,2.83959246688e-05,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,976,"307,0000",15,Male,2.0,MP-977,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,150,"224,0000",15,Male,1.0,MP-151,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,669,"327,0000",15,Male,1.0,MP-670,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,570,"182,0000",15,Male,2.0,MP-571,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,495,"247,0000",15,Male,1.0,MP-496,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,568,"251,0000",15,Male,2.0,MP-569,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,569,"198,0000",15,Male,2.0,MP-570,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,669,"327,0000",15,Male,1.0,MP-670,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,974,"341,0000",15,Male,1.0,MP-975,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,976,"307,0000",15,Male,2.0,MP-977,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,874,"294,0000",15,Male,2.0,MP-875,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,894,"329,0000",15,Male,1.0,MP-895,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,152,"184,0000",15,Male,2.0,MP-153,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,149,"189,0000",15,Male,2.0,MP-150,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,150,"224,0000",15,Male,1.0,MP-151,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,151,"183,0000",15,Male,2.0,MP-152,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,273,"234,0000",15,Male,1.0,MP-274,0.00032866,2.872e-05,0.0,9.4391152e-09,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1027,"53033,0000",20,Male,,MP-1028,0.00032866,0.02079444,0.0,6.8343006504e-06,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,718,"148,0000",7,Male,2.0,MP-719,0.00032866,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,555,"620,0000",20,Male,1.0,MP-556,0.00032866,0.02079444,0.0,6.8343006504e-06,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,75,"253,0000",14,Male,1.0,MP-76,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,979,"205,0000",13,Male,2.0,MP-980,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,602,"334,0000",14,Male,2.0,MP-603,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,877,"316,0000",13,Male,2.0,MP-878,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,498,"232,0000",14,Male,1.0,MP-499,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,878,"176,0000",13,Male,1.0,MP-879,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,154,"328,0000",13,Male,2.0,MP-155,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,39,"181,0000",13,Male,1.0,MP-40,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,13,"196,0000",13,Male,1.0,MP-14,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,14,"358,0000",13,Male,2.0,MP-15,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,407,"213,0000",13,Male,1.0,MP-408,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,278,"227,0000",13,Male,2.0,MP-279,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,715,"356,0000",13,Male,1.0,MP-716,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,811,"346,0000",13,Male,2.0,MP-812,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,812,"311,0000",13,Male,1.0,MP-813,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,813,"353,0000",13,Male,2.0,MP-814,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,877,"316,0000",13,Male,2.0,MP-878,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,192,"229,0000",14,Male,2.0,MP-193,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,813,"353,0000",13,Male,2.0,MP-814,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,715,"356,0000",13,Male,1.0,MP-716,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,37,"269,0000",14,Female,2.0,MP-38,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,780,"364,0000",13,Male,2.0,MP-781,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,811,"346,0000",13,Male,2.0,MP-812,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,812,"311,0000",13,Male,1.0,MP-813,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,810,"244,0000",14,Male,1.0,MP-811,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,75,"253,0000",14,Male,1.0,MP-76,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,671,"287,0000",14,Female,1.0,MP-672,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,572,"300,0000",14,Male,1.0,MP-573,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,978,"235,0000",13,Male,1.0,MP-979,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,981,"367,0000",13,Male,2.0,MP-982,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,400,"377,0000",14,Female,2.0,MP-401,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,604,"351,0000",13,Male,1.0,MP-605,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,713,"221,0000",14,Male,1.0,MP-714,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,714,"214,0000",14,Male,2.0,MP-715,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,810,"244,0000",14,Male,1.0,MP-811,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,37,"269,0000",14,Female,2.0,MP-38,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,981,"367,0000",13,Male,2.0,MP-982,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,275,"373,0000",14,Female,2.0,MP-276,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,403,"265,0000",14,Female,2.0,MP-404,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,713,"221,0000",14,Male,1.0,MP-714,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,400,"377,0000",14,Female,2.0,MP-401,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,714,"214,0000",14,Male,2.0,MP-715,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,404,"267,0000",14,Female,2.0,MP-405,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,76,"275,0000",14,Female,1.0,MP-77,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,603,"345,0000",13,Male,2.0,MP-604,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,573,"201,0000",13,Male,2.0,MP-574,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,978,"235,0000",13,Male,1.0,MP-979,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,979,"205,0000",13,Male,2.0,MP-980,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,980,"302,0000",13,Male,2.0,MP-981,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,321,"382,0000",13,Female,2.0,MP-322,0.98871604,1e-08,0.0,9.887160400000001e-09,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,781,"323,0000",13,Male,1.0,MP-782,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,284,"92,0000",8,Female,1.0,MP-285,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,980,"302,0000",13,Male,2.0,MP-981,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,780,"364,0000",13,Male,2.0,MP-781,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,781,"323,0000",13,Male,1.0,MP-782,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,573,"201,0000",13,Male,2.0,MP-574,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,153,"310,0000",14,Male,1.0,MP-154,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,12,"209,0000",14,Male,1.0,MP-13,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,603,"345,0000",13,Male,2.0,MP-604,0.00032866,1e-08,0.0,3.2865999999999997e-12,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,670,"291,0000",14,Male,2.0,MP-671,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,403,"265,0000",14,Female,2.0,MP-404,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,995,"45,0000",4,Male,1.0,MP-996,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,990,"173,0000",5,Female,2.0,MP-991,0.98871604,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,199,"59,0000",5,Female,1.0,MP-200,0.98871604,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,198,"172,0000",5,Female,1.0,MP-199,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,198,"172,0000",5,Female,1.0,MP-199,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,998,"21,0000",2,Male,1.0,MP-999,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,287,"56,0000",5,Female,1.0,MP-288,0.98871604,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,157,"134,0000",12,Male,1.0,MP-158,0.00032866,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,155,"13,0000",12,Male,1.0,MP-156,0.00032866,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,78,"34,0000",12,Male,1.0,MP-79,0.00032866,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,408,"38,0000",12,Male,1.0,MP-409,0.00032866,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,782,"111,0000",12,Female,2.0,MP-783,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,502,"146,0000",12,Male,1.0,MP-503,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,673,"31,0000",12,Male,2.0,MP-674,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,156,"144,0000",12,Male,1.0,MP-157,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,692,"9,0000",2,Male,2.0,MP-693,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,155,"13,0000",12,Male,1.0,MP-156,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,78,"34,0000",12,Male,1.0,MP-79,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,408,"38,0000",12,Male,1.0,MP-409,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,502,"146,0000",12,Male,1.0,MP-503,0.00032866,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,674,"58,0000",12,Female,2.0,MP-675,0.98871604,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,716,"42,0000",12,Male,2.0,MP-717,0.00032866,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,161,"87,0000",5,Female,1.0,MP-162,0.98871604,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,288,"151,0000",5,Female,1.0,MP-289,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,574,"150,0000",11,Female,2.0,MP-575,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,507,"15,0000",4,Male,1.0,MP-508,0.00032866,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,608,"108,0000",5,Female,1.0,MP-609,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,754,"169,0000",5,Female,2.0,MP-755,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,991,"175,0000",5,Female,1.0,MP-992,0.98871604,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,882,"117,0000",5,Female,2.0,MP-883,0.98871604,0.0,0.0,0.0,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,991,"175,0000",5,Female,1.0,MP-992,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,404,"267,0000",14,Female,2.0,MP-405,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,755,"94,0000",5,Female,1.0,MP-756,0.98871604,0.0,0.0,0.0,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,76,"275,0000",14,Female,1.0,MP-77,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,275,"373,0000",14,Female,2.0,MP-276,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,902,"188,0000",14,Male,2.0,MP-903,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,671,"287,0000",14,Female,1.0,MP-672,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,672,"276,0000",14,Female,2.0,MP-673,0.98871604,6.7e-07,0.0,6.624397468e-07,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,277,"350,0000",14,Male,1.0,MP-278,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,276,"342,0000",14,Male,2.0,MP-277,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,320,"354,0000",14,Male,2.0,MP-321,0.00032866,6.7e-07,0.0,2.202022e-10,0.0
