FC,MP,likelihood
98,14,0.0
-1,15,0.0
0,15,0.0
1,15,0.0
2,15,0.0
3,15,0.0
4,15,0.0
5,15,6.106226635438361e-16
6,15,1.2798095916366492e-12
7,15,9.865870342906646e-10
8,15,2.866502920584324e-07
9,15,3.1670255245475065e-05
10,15,0.0013496113800582354
11,15,0.02271846070634609
12,15,0.15730535589982697
13,15,0.4772498680518208
14,15,0.6826894921370859
15,15,0.4772498680518208
16,15,0.15730535589982697
17,15,0.02271846070634609
18,15,0.001349611380058291
19,15,3.1670255245419554e-05
20,15,2.866502919474101e-07
21,15,9.865870342906646e-10
22,15,1.2798651027878805e-12
23,15,6.661338147750939e-16
24,15,0.0
25,15,0.0
26,15,0.0
27,15,0.0
28,15,0.0
29,15,0.0
30,15,0.0
31,15,0.0
32,15,0.0
33,15,0.0
34,15,0.0
35,15,0.0
36,15,0.0
37,15,0.0
38,15,0.0
39,15,0.0
40,15,0.0
41,15,0.0
42,15,0.0
43,15,0.0
44,15,0.0
45,15,0.0
46,15,0.0
47,15,0.0
48,15,0.0
49,15,0.0
50,15,0.0
51,15,0.0
52,15,0.0
53,15,0.0
54,15,0.0
55,15,0.0
56,15,0.0
57,15,0.0
58,15,0.0
59,15,0.0
60,15,0.0
61,15,0.0
62,15,0.0
63,15,0.0
64,15,0.0
65,15,0.0
66,15,0.0
67,15,0.0
68,15,0.0
69,15,0.0
70,15,0.0
71,15,0.0
72,15,0.0
73,15,0.0
74,15,0.0
75,15,0.0
76,15,0.0
77,15,0.0
78,15,0.0
79,15,0.0
80,15,0.0
81,15,0.0
82,15,0.0
83,15,0.0
84,15,0.0
85,15,0.0
86,15,0.0
87,15,0.0
88,15,0.0
89,15,0.0
90,15,0.0
91,15,0.0
92,15,0.0
93,15,0.0
94,15,0.0
95,15,0.0
96,15,0.0
97,15,0.0
98,15,0.0
-1,16,0.0
0,16,0.0
1,16,0.0
2,16,0.0
3,16,0.0
4,16,0.0
5,16,0.0
6,16,6.106226635438361e-16
7,16,1.2798095916366492e-12
8,16,9.865870342906646e-10
9,16,2.866502920584324e-07
10,16,3.1670255245475065e-05
11,16,0.0013496113800582354
12,16,0.02271846070634609
13,16,0.15730535589982697
14,16,0.4772498680518208
15,16,0.6826894921370859
16,16,0.4772498680518208
17,16,0.15730535589982697
18,16,0.02271846070634609
19,16,0.001349611380058291
20,16,3.1670255245419554e-05
21,16,2.866502919474101e-07
22,16,9.865870342906646e-10
23,16,1.2798651027878805e-12
24,16,6.661338147750939e-16
25,16,0.0
26,16,0.0
27,16,0.0
28,16,0.0
29,16,0.0
30,16,0.0
31,16,0.0
32,16,0.0
33,16,0.0
34,16,0.0
35,16,0.0
36,16,0.0
37,16,0.0
38,16,0.0
39,16,0.0
40,16,0.0
41,16,0.0
42,16,0.0
43,16,0.0
44,16,0.0
45,16,0.0
46,16,0.0
47,16,0.0
48,16,0.0
49,16,0.0
50,16,0.0
51,16,0.0
52,16,0.0
53,16,0.0
54,16,0.0
55,16,0.0
56,16,0.0
57,16,0.0
58,16,0.0
59,16,0.0
60,16,0.0
61,16,0.0
62,16,0.0
63,16,0.0
64,16,0.0
65,16,0.0
66,16,0.0
67,16,0.0
68,16,0.0
69,16,0.0
70,16,0.0
71,16,0.0
72,16,0.0
73,16,0.0
74,16,0.0
75,16,0.0
76,16,0.0
77,16,0.0
78,16,0.0
79,16,0.0
80,16,0.0
81,16,0.0
82,16,0.0
83,16,0.0
84,16,0.0
85,16,0.0
86,16,0.0
87,16,0.0
88,16,0.0
89,16,0.0
90,16,0.0
91,16,0.0
92,16,0.0
93,16,0.0
94,16,0.0
95,16,0.0
96,16,0.0
97,16,0.0
98,16,0.0
-1,17,0.0
0,17,0.0
1,17,0.0
2,17,0.0
3,17,0.0
4,17,0.0
5,17,0.0
6,17,0.0
7,17,6.106226635438361e-16
8,17,1.2798095916366492e-12
9,17,9.865870342906646e-10
10,17,2.866502920584324e-07
11,17,3.1670255245475065e-05
12,17,0.0013496113800582354
13,17,0.02271846070634609
14,17,0.15730535589982697
15,17,0.4772498680518208
16,17,0.6826894921370859
17,17,0.4772498680518208
18,17,0.15730535589982697
19,17,0.02271846070634609
20,17,0.001349611380058291
21,17,3.1670255245419554e-05
22,17,2.866502919474101e-07
23,17,9.865870342906646e-10
24,17,1.2798651027878805e-12
25,17,6.661338147750939e-16
26,17,0.0
27,17,0.0
28,17,0.0
29,17,0.0
30,17,0.0
31,17,0.0
32,17,0.0
33,17,0.0
34,17,0.0
35,17,0.0
36,17,0.0
37,17,0.0
38,17,0.0
39,17,0.0
40,17,0.0
41,17,0.0
42,17,0.0
43,17,0.0
44,17,0.0
45,17,0.0
46,17,0.0
47,17,0.0
48,17,0.0
49,17,0.0
50,17,0.0
51,17,0.0
52,17,0.0
53,17,0.0
54,17,0.0
55,17,0.0
56,17,0.0
57,17,0.0
58,17,0.0
59,17,0.0
60,17,0.0
61,17,0.0
62,17,0.0
63,17,0.0
64,17,0.0
65,17,0.0
66,17,0.0
67,17,0.0
68,17,0.0
69,17,0.0
70,17,0.0
71,17,0.0
72,17,0.0
73,17,0.0
74,17,0.0
75,17,0.0
76,17,0.0
77,17,0.0
78,17,0.0
79,17,0.0
80,17,0.0
81,17,0.0
82,17,0.0
83,17,0.0
84,17,0.0
85,17,0.0
86,17,0.0
87,17,0.0
88,17,0.0
89,17,0.0
90,17,0.0
91,17,0.0
92,17,0.0
93,17,0.0
94,17,0.0
95,17,0.0
96,17,0.0
97,17,0.0
98,17,0.0
-1,18,0.0
0,18,0.0
1,18,0.0
2,18,0.0
3,18,0.0
4,18,0.0
5,18,0.0
6,18,0.0
7,18,0.0
8,18,6.106226635438361e-16
9,18,1.2798095916366492e-12
10,18,9.865870342906646e-10
11,18,2.866502920584324e-07
12,18,3.1670255245475065e-05
13,18,0.0013496113800582354
14,18,0.02271846070634609
15,18,0.15730535589982697
16,18,0.4772498680518208
17,18,0.6826894921370859
18,18,0.4772498680518208
19,18,0.15730535589982697
20,18,0.02271846070634609
21,18,0.001349611380058291
22,18,3.1670255245419554e-05
23,18,2.866502919474101e-07
24,18,9.865870342906646e-10
25,18,1.2798651027878805e-12
26,18,6.661338147750939e-16
27,18,0.0
28,18,0.0
29,18,0.0
30,18,0.0
31,18,0.0
32,18,0.0
33,18,0.0
34,18,0.0
35,18,0.0
36,18,0.0
37,18,0.0
38,18,0.0
39,18,0.0
40,18,0.0
41,18,0.0
42,18,0.0
43,18,0.0
44,18,0.0
45,18,0.0
46,18,0.0
47,18,0.0
48,18,0.0
49,18,0.0
50,18,0.0
51,18,0.0
52,18,0.0
53,18,0.0
54,18,0.0
55,18,0.0
56,18,0.0
57,18,0.0
58,18,0.0
59,18,0.0
60,18,0.0
61,18,0.0
62,18,0.0
63,18,0.0
64,18,0.0
65,18,0.0
66,18,0.0
67,18,0.0
68,18,0.0
69,18,0.0
70,18,0.0
71,18,0.0
72,18,0.0
73,18,0.0
74,18,0.0
75,18,0.0
76,18,0.0
77,18,0.0
78,18,0.0
79,18,0.0
80,18,0.0
81,18,0.0
82,18,0.0
83,18,0.0
84,18,0.0
85,18,0.0
86,18,0.0
87,18,0.0
88,18,0.0
89,18,0.0
90,18,0.0
91,18,0.0
92,18,0.0
93,18,0.0
94,18,0.0
95,18,0.0
96,18,0.0
97,18,0.0
98,18,0.0
-1,19,0.0
0,19,0.0
1,19,0.0
2,19,0.0
3,19,0.0
4,19,0.0
5,19,0.0
6,19,0.0
7,19,0.0
8,19,0.0
9,19,6.106226635438361e-16
10,19,1.2798095916366492e-12
11,19,9.865870342906646e-10
12,19,2.866502920584324e-07
13,19,3.1670255245475065e-05
14,19,0.0013496113800582354
15,19,0.02271846070634609
16,19,0.15730535589982697
17,19,0.4772498680518208
18,19,0.6826894921370859
19,19,0.4772498680518208
20,19,0.15730535589982697
21,19,0.02271846070634609
22,19,0.001349611380058291
23,19,3.1670255245419554e-05
24,19,2.866502919474101e-07
25,19,9.865870342906646e-10
26,19,1.2798651027878805e-12
27,19,6.661338147750939e-16
28,19,0.0
29,19,0.0
30,19,0.0
31,19,0.0
32,19,0.0
33,19,0.0
34,19,0.0
35,19,0.0
36,19,0.0
37,19,0.0
38,19,0.0
39,19,0.0
40,19,0.0
41,19,0.0
42,19,0.0
43,19,0.0
44,19,0.0
45,19,0.0
46,19,0.0
47,19,0.0
48,19,0.0
49,19,0.0
50,19,0.0
51,19,0.0
52,19,0.0
53,19,0.0
54,19,0.0
55,19,0.0
56,19,0.0
57,19,0.0
58,19,0.0
59,19,0.0
60,19,0.0
61,19,0.0
62,19,0.0
63,19,0.0
64,19,0.0
65,19,0.0
66,19,0.0
67,19,0.0
68,19,0.0
69,19,0.0
70,19,0.0
71,19,0.0
72,19,0.0
73,19,0.0
74,19,0.0
75,19,0.0
76,19,0.0
77,19,0.0
78,19,0.0
79,19,0.0
80,19,0.0
81,19,0.0
82,19,0.0
83,19,0.0
84,19,0.0
85,19,0.0
86,19,0.0
87,19,0.0
88,19,0.0
89,19,0.0
90,19,0.0
91,19,0.0
92,19,0.0
93,19,0.0
94,19,0.0
95,19,0.0
96,19,0.0
97,19,0.0
98,19,0.0
-1,20,0.0
0,20,0.0
1,20,0.0
2,20,0.0
3,20,0.0
4,20,0.0
5,20,0.0
6,20,0.0
7,20,0.0
8,20,0.0
9,20,0.0
10,20,6.106226635438361e-16
11,20,1.2798095916366492e-12
12,20,9.865870342906646e-10
13,20,2.866502920584324e-07
14,20,3.1670255245475065e-05
15,20,0.0013496113800582354
16,20,0.02271846070634609
17,20,0.15730535589982697
18,20,0.4772498680518208
19,20,0.6826894921370859
20,20,0.4772498680518208
21,20,0.15730535589982697
22,20,0.02271846070634609
23,20,0.001349611380058291
24,20,3.1670255245419554e-05
25,20,2.866502919474101e-07
26,20,9.865870342906646e-10
27,20,1.2798651027878805e-12
28,20,6.661338147750939e-16
29,20,0.0
30,20,0.0
31,20,0.0
32,20,0.0
33,20,0.0
34,20,0.0
35,20,0.0
36,20,0.0
37,20,0.0
38,20,0.0
39,20,0.0
40,20,0.0
41,20,0.0
42,20,0.0
43,20,0.0
44,20,0.0
45,20,0.0
46,20,0.0
47,20,0.0
48,20,0.0
49,20,0.0
50,20,0.0
51,20,0.0
52,20,0.0
53,20,0.0
54,20,0.0
55,20,0.0
56,20,0.0
57,20,0.0
58,20,0.0
59,20,0.0
60,20,0.0
61,20,0.0
62,20,0.0
63,20,0.0
64,20,0.0
65,20,0.0
66,20,0.0
67,20,0.0
68,20,0.0
69,20,0.0
70,20,0.0
71,20,0.0
72,20,0.0
73,20,0.0
74,20,0.0
75,20,0.0
76,20,0.0
77,20,0.0
78,20,0.0
79,20,0.0
80,20,0.0
81,20,0.0
82,20,0.0
83,20,0.0
84,20,0.0
85,20,0.0
86,20,0.0
87,20,0.0
88,20,0.0
89,20,0.0
90,20,0.0
91,20,0.0
92,20,0.0
93,20,0.0
94,20,0.0
95,20,0.0
96,20,0.0
97,20,0.0
98,20,0.0
-1,21,0.0
0,21,0.0
1,21,0.0
2,21,0.0
3,21,0.0
4,21,0.0
5,21,0.0
6,21,0.0
7,21,0.0
8,21,0.0
9,21,0.0
10,21,0.0
11,21,6.106226635438361e-16
12,21,1.2798095916366492e-12
13,21,9.865870342906646e-10
14,21,2.866502920584324e-07
15,21,3.1670255245475065e-05
16,21,0.0013496113800582354
17,21,0.02271846070634609
18,21,0.15730535589982697
19,21,0.4772498680518208
20,21,0.6826894921370859
21,21,0.4772498680518208
22,21,0.15730535589982697
23,21,0.02271846070634609
24,21,0.001349611380058291
25,21,3.1670255245419554e-05
26,21,2.866502919474101e-07
27,21,9.865870342906646e-10
28,21,1.2798651027878805e-12
29,21,6.661338147750939e-16
30,21,0.0
31,21,0.0
32,21,0.0
33,21,0.0
34,21,0.0
35,21,0.0
36,21,0.0
37,21,0.0
38,21,0.0
39,21,0.0
40,21,0.0
41,21,0.0
42,21,0.0
43,21,0.0
44,21,0.0
45,21,0.0
46,21,0.0
47,21,0.0
48,21,0.0
49,21,0.0
50,21,0.0
51,21,0.0
52,21,0.0
53,21,0.0
54,21,0.0
55,21,0.0
56,21,0.0
57,21,0.0
58,21,0.0
59,21,0.0
60,21,0.0
61,21,0.0
62,21,0.0
63,21,0.0
64,21,0.0
65,21,0.0
66,21,0.0
67,21,0.0
68,21,0.0
69,21,0.0
70,21,0.0
71,21,0.0
72,21,0.0
73,21,0.0
74,21,0.0
75,21,0.0
76,21,0.0
77,21,0.0
78,21,0.0
79,21,0.0
80,21,0.0
81,21,0.0
82,21,0.0
83,21,0.0
84,21,0.0
85,21,0.0
86,21,0.0
87,21,0.0
88,21,0.0
89,21,0.0
90,21,0.0
91,21,0.0
92,21,0.0
93,21,0.0
94,21,0.0
95,21,0.0
96,21,0.0
97,21,0.0
98,21,0.0
-1,22,0.0
0,22,0.0
1,22,0.0
2,22,0.0
3,22,0.0
4,22,0.0
5,22,0.0
6,22,0.0
7,22,0.0
8,22,0.0
9,22,0.0
10,22,0.0
11,22,0.0
12,22,6.106226635438361e-16
13,22,1.2798095916366492e-12
14,22,9.865870342906646e-10
15,22,2.866502920584324e-07
16,22,3.1670255245475065e-05
17,22,0.0013496113800582354
18,22,0.02271846070634609
19,22,0.15730535589982697
20,22,0.4772498680518208
21,22,0.6826894921370859
22,22,0.4772498680518208
23,22,0.15730535589982697
24,22,0.02271846070634609
25,22,0.001349611380058291
26,22,3.1670255245419554e-05
27,22,2.866502919474101e-07
28,22,9.865870342906646e-10
29,22,1.2798651027878805e-12
30,22,6.661338147750939e-16
31,22,0.0
32,22,0.0
33,22,0.0
34,22,0.0
35,22,0.0
36,22,0.0
37,22,0.0
38,22,0.0
39,22,0.0
40,22,0.0
41,22,0.0
42,22,0.0
43,22,0.0
44,22,0.0
45,22,0.0
46,22,0.0
47,22,0.0
48,22,0.0
49,22,0.0
50,22,0.0
51,22,0.0
52,22,0.0
53,22,0.0
54,22,0.0
55,22,0.0
56,22,0.0
57,22,0.0
58,22,0.0
59,22,0.0
60,22,0.0
61,22,0.0
62,22,0.0
63,22,0.0
64,22,0.0
65,22,0.0
66,22,0.0
67,22,0.0
68,22,0.0
69,22,0.0
70,22,0.0
71,22,0.0
72,22,0.0
73,22,0.0
74,22,0.0
75,22,0.0
76,22,0.0
77,22,0.0
78,22,0.0
79,22,0.0
80,22,0.0
81,22,0.0
82,22,0.0
83,22,0.0
84,22,0.0
85,22,0.0
86,22,0.0
87,22,0.0
88,22,0.0
89,22,0.0
90,22,0.0
91,22,0.0
92,22,0.0
93,22,0.0
94,22,0.0
95,22,0.0
96,22,0.0
97,22,0.0
98,22,0.0
-1,23,0.0
0,23,0.0
1,23,6.106226635438361e-16
2,23,1.482147737874584e-14
3,23,3.0042635046356736e-13
4,23,5.216160836596373e-12
5,23,7.738742979768176e-11
6,23,9.81356662599353e-10
7,23,1.06399017929526e-08
8,23,9.865767552907911e-08
9,23,7.826105616892676e-07
10,23,5.312899644505098e-06
11,23,3.087791368117099e-05
12,23,0.00015369604624987376
13,23,0.0006554666960827404
14,23,0.002396021740270371
15,23,0.007510397986680295
16,23,0.020195001617751285
17,23,0.04660175577496184
18,23,0.09231953827352907
19,23,0.1570561068838387
20,23,0.22950858816796754
21,23,0.2881446014166033
22,23,0.31084348322064836
23,23,0.28814460141660336
24,23,0.2295085881679676
25,23,0.15705610688383864
26,23,0.09231953827352901
27,23,0.04660175577496184
28,23,0.02019500161775134
29,23,0.007510397986680295
30,23,0.0023960217402703154
31,23,0.0006554666960827404
32,23,0.00015369604624981825
33,23,3.087791368117099e-05
34,23,5.312899644560609e-06
35,23,7.826105616892676e-07
36,23,9.865767547356796e-08
37,23,1.0639901737441448e-08
38,23,9.813567736216555e-10
39,23,7.738742979768176e-11
40,23,5.2160498142939105e-12
41,23,3.0042635046356736e-13
42,23,1.4876988529977098e-14
43,23,6.661338147750939e-16
44,23,0.0
45,23,0.0
46,23,0.0
47,23,0.0
48,23,0.0
49,23,0.0
50,23,0.0
51,23,0.0
52,23,0.0
53,23,0.0
54,23,0.0
55,23,0.0
56,23,0.0
57,23,0.0
58,23,0.0
59,23,0.0
60,23,0.0
61,23,0.0
62,23,0.0
63,23,0.0
64,23,0.0
65,23,0.0
66,23,0.0
67,23,0.0
68,23,0.0
69,23,0.0
70,23,0.0
71,23,0.0
72,23,0.0
73,23,0.0
74,23,0.0
75,23,0.0
76,23,0.0
77,23,0.0
78,23,0.0
79,23,0.0
80,23,0.0
81,23,0.0
82,23,0.0
83,23,0.0
84,23,0.0
85,23,0.0
86,23,0.0
87,23,0.0
88,23,0.0
89,23,0.0
90,23,0.0
91,23,0.0
92,23,0.0
93,23,0.0
94,23,0.0
95,23,0.0
96,23,0.0
97,23,0.0
98,23,0.0
-1,24,0.0
0,24,0.0
1,24,0.0
2,24,6.106226635438361e-16
3,24,1.482147737874584e-14
4,24,3.0042635046356736e-13
5,24,5.216160836596373e-12
6,24,7.738742979768176e-11
7,24,9.81356662599353e-10
8,24,1.06399017929526e-08
9,24,9.865767552907911e-08
10,24,7.826105616892676e-07
11,24,5.312899644505098e-06
12,24,3.087791368117099e-05
13,24,0.00015369604624987376
14,24,0.0006554666960827404
15,24,0.002396021740270371
16,24,0.007510397986680295
17,24,0.020195001617751285
18,24,0.04660175577496184
19,24,0.09231953827352907
20,24,0.1570561068838387
21,24,0.22950858816796754
22,24,0.2881446014166033
23,24,0.31084348322064836
24,24,0.28814460141660336
25,24,0.2295085881679676
26,24,0.15705610688383864
27,24,0.09231953827352901
28,24,0.04660175577496184
29,24,0.02019500161775134
30,24,0.007510397986680295
31,24,0.0023960217402703154
32,24,0.0006554666960827404
33,24,0.00015369604624981825
34,24,3.087791368117099e-05
35,24,5.312899644560609e-06
36,24,7.826105616892676e-07
37,24,9.865767547356796e-08
38,24,1.0639901737441448e-08
39,24,9.813567736216555e-10
40,24,7.738742979768176e-11
41,24,5.2160498142939105e-12
42,24,3.0042635046356736e-13
43,24,1.4876988529977098e-14
44,24,6.661338147750939e-16
45,24,0.0
46,24,0.0
47,24,0.0
48,24,0.0
49,24,0.0
50,24,0.0
51,24,0.0
52,24,0.0
53,24,0.0
54,24,0.0
55,24,0.0
56,24,0.0
57,24,0.0
58,24,0.0
59,24,0.0
60,24,0.0
61,24,0.0
62,24,0.0
63,24,0.0
64,24,0.0
65,24,0.0
66,24,0.0
67,24,0.0
68,24,0.0
69,24,0.0
70,24,0.0
71,24,0.0
72,24,0.0
73,24,0.0
74,24,0.0
75,24,0.0
76,24,0.0
77,24,0.0
78,24,0.0
79,24,0.0
80,24,0.0
81,24,0.0
82,24,0.0
83,24,0.0
84,24,0.0
85,24,0.0
86,24,0.0
87,24,0.0
88,24,0.0
89,24,0.0
90,24,0.0
91,24,0.0
92,24,0.0
93,24,0.0
94,24,0.0
95,24,0.0
96,24,0.0
97,24,0.0
98,24,0.0
-1,25,0.0
0,25,0.0
1,25,0.0
2,25,0.0
3,25,6.106226635438361e-16
4,25,1.482147737874584e-14
5,25,3.0042635046356736e-13
6,25,5.216160836596373e-12
7,25,7.738742979768176e-11
8,25,9.81356662599353e-10
9,25,1.06399017929526e-08
10,25,9.865767552907911e-08
11,25,7.826105616892676e-07
12,25,5.312899644505098e-06
13,25,3.087791368117099e-05
14,25,0.00015369604624987376
15,25,0.0006554666960827404
16,25,0.002396021740270371
17,25,0.007510397986680295
18,25,0.020195001617751285
19,25,0.04660175577496184
20,25,0.09231953827352907
21,25,0.1570561068838387
22,25,0.22950858816796754
23,25,0.2881446014166033
24,25,0.31084348322064836
25,25,0.28814460141660336
26,25,0.2295085881679676
27,25,0.15705610688383864
28,25,0.09231953827352901
29,25,0.04660175577496184
30,25,0.02019500161775134
31,25,0.007510397986680295
32,25,0.0023960217402703154
33,25,0.0006554666960827404
34,25,0.00015369604624981825
35,25,3.087791368117099e-05
36,25,5.312899644560609e-06
37,25,7.826105616892676e-07
38,25,9.865767547356796e-08
39,25,1.0639901737441448e-08
40,25,9.813567736216555e-10
41,25,7.738742979768176e-11
42,25,5.2160498142939105e-12
43,25,3.0042635046356736e-13
44,25,1.4876988529977098e-14
45,25,6.661338147750939e-16
46,25,0.0
47,25,0.0
48,25,0.0
49,25,0.0
50,25,0.0
51,25,0.0
52,25,0.0
53,25,0.0
54,25,0.0
55,25,0.0
56,25,0.0
57,25,0.0
58,25,0.0
59,25,0.0
60,25,0.0
61,25,0.0
62,25,0.0
63,25,0.0
64,25,0.0
65,25,0.0
66,25,0.0
67,25,0.0
68,25,0.0
69,25,0.0
70,25,0.0
71,25,0.0
72,25,0.0
73,25,0.0
74,25,0.0
75,25,0.0
76,25,0.0
77,25,0.0
78,25,0.0
79,25,0.0
80,25,0.0
81,25,0.0
82,25,0.0
83,25,0.0
84,25,0.0
85,25,0.0
86,25,0.0
87,25,0.0
88,25,0.0
89,25,0.0
90,25,0.0
91,25,0.0
92,25,0.0
93,25,0.0
94,25,0.0
95,25,0.0
96,25,0.0
97,25,0.0
98,25,0.0
-1,26,0.0
0,26,0.0
1,26,0.0
2,26,0.0
3,26,0.0
4,26,6.106226635438361e-16
5,26,1.482147737874584e-14
6,26,3.0042635046356736e-13
7,26,5.216160836596373e-12
8,26,7.738742979768176e-11
9,26,9.81356662599353e-10
10,26,1.06399017929526e-08
11,26,9.865767552907911e-08
12,26,7.826105616892676e-07
13,26,5.312899644505098e-06
14,26,3.087791368117099e-05
15,26,0.00015369604624987376
16,26,0.0006554666960827404
17,26,0.002396021740270371
18,26,0.007510397986680295
19,26,0.020195001617751285
20,26,0.04660175577496184
21,26,0.09231953827352907
22,26,0.1570561068838387
23,26,0.22950858816796754
24,26,0.2881446014166033
25,26,0.31084348322064836
26,26,0.28814460141660336
27,26,0.2295085881679676
28,26,0.15705610688383864
29,26,0.09231953827352901
30,26,0.04660175577496184
31,26,0.02019500161775134
32,26,0.007510397986680295
33,26,0.0023960217402703154
34,26,0.0006554666960827404
35,26,0.00015369604624981825
36,26,3.087791368117099e-05
37,26,5.312899644560609e-06
38,26,7.826105616892676e-07
39,26,9.865767547356796e-08
40,26,1.0639901737441448e-08
41,26,9.813567736216555e-10
42,26,7.738742979768176e-11
43,26,5.2160498142939105e-12
44,26,3.0042635046356736e-13
45,26,1.4876988529977098e-14
46,26,6.661338147750939e-16
47,26,0.0
48,26,0.0
49,26,0.0
50,26,0.0
51,26,0.0
52,26,0.0
53,26,0.0
54,26,0.0
55,26,0.0
56,26,0.0
57,26,0.0
58,26,0.0
59,26,0.0
60,26,0.0
61,26,0.0
62,26,0.0
63,26,0.0
64,26,0.0
65,26,0.0
66,26,0.0
67,26,0.0
68,26,0.0
69,26,0.0
70,26,0.0
71,26,0.0
72,26,0.0
73,26,0.0
74,26,0.0
75,26,0.0
76,26,0.0
77,26,0.0
78,26,0.0
79,26,0.0
80,26,0.0
81,26,0.0
82,26,0.0
83,26,0.0
84,26,0.0
85,26,0.0
86,26,0.0
87,26,0.0
88,26,0.0
89,26,0.0
90,26,0.0
91,26,0.0
92,26,0.0
93,26,0.0
94,26,0.0
95,26,0.0
96,26,0.0
97,26,0.0
98,26,0.0
-1,27,8.892667386734869e-08
0,27,2.533311260716697e-07
1,27,6.936838962096183e-07
2,27,1.8258031501966217e-06
3,27,4.619215805236962e-06
4,27,1.1233294433800207e-05
5,27,2.6258698206870858e-05
6,27,5.900229554160079e-05
7,27,0.00012743734969025418
8,27,0.0002645812245873872
9,27,0.0005280293534175098
10,27,0.0010129687768098325
11,27,0.0018679924125324407
12,27,0.003311290027577678
13,27,0.005642405654641224
14,27,0.009242259588834609
15,27,0.014552596179551815
16,27,0.02202687183550222
17,27,0.03204916009486855
18,27,0.04482634060127559
19,27,0.06027037916810351
20,27,0.07789859553257124
21,27,0.09678572939899821
22,27,0.11559786505754703
23,27,0.13272286122874838
24,27,0.14648717438081296
25,27,0.15542174327607075
26,27,0.15851942057715218
27,27,0.15542174327607075
28,27,0.14648717438081296
29,27,0.13272286122874843
30,27,0.11559786505754703
31,27,0.09678572939899821
32,27,0.07789859553257124
33,27,0.060270379168103454
34,27,0.044826340601275536
35,27,0.03204916009486855
36,27,0.022026871835502275
37,27,0.014552596179551815
38,27,0.009242259588834609
39,27,0.005642405654641279
40,27,0.003311290027577678
41,27,0.0018679924125323852
42,27,0.0010129687768098325
43,27,0.0005280293534175098
44,27,0.0002645812245874427
45,27,0.00012743734969025418
46,27,5.900229554154528e-05
47,27,2.6258698206815347e-05
48,27,1.1233294433800207e-05
49,27,4.619215805292473e-06
50,27,1.8258031502521329e-06
51,27,6.936838962096183e-07
52,27,2.5333112601615854e-07
53,27,8.892667386734869e-08
54,27,3.000470293296399e-08
55,27,9.731002663591828e-09
56,27,3.0334302062266633e-09
57,27,9.088991878837283e-10
58,27,2.6175784043279876e-10
59,27,7.245759625570705e-11
60,27,1.9278023828507642e-11
61,27,4.92983437138149e-12
62,27,1.2116974220623724e-12
63,27,2.862154988159058e-13
64,27,6.505906994031062e-14
65,27,1.4210854867508123e-14
66,27,2.997602198614995e-15
67,27,6.661338219144433e-16
68,27,1.1102230365240721e-16
69,27,0.0
70,27,0.0
71,27,0.0
72,27,0.0
73,27,0.0
74,27,0.0
75,27,0.0
76,27,0.0
77,27,0.0
78,27,0.0
79,27,0.0
80,27,0.0
81,27,0.0
82,27,0.0
83,27,0.0
84,27,0.0
85,27,0.0
86,27,0.0
87,27,0.0
88,27,0.0
89,27,0.0
90,27,0.0
91,27,0.0
92,27,0.0
93,27,0.0
94,27,0.0
95,27,0.0
96,27,0.0
97,27,0.0
98,27,0.0
-1,28,3.00047026553627e-08
0,28,8.892667320912729e-08
1,28,2.5333112419655215e-07
2,28,6.936838910750781e-07
3,28,1.825803136682311e-06
4,28,4.619215771046245e-06
5,28,1.123329435065311e-05
6,28,2.625869801250806e-05
7,28,5.900229510487498e-05
8,28,0.00012743734874698273
9,28,0.00026458122262899814
10,28,0.0005280293495091188
11,28,0.0010129687693119953
12,28,0.0018679923987058515
13,28,0.0033112900030680247
14,28,0.005642405612877015
15,28,0.009242259520424843
16,28,0.014552596071835764
17,28,0.02202687167246274
18,28,0.03204915985764566
19,28,0.044826340269477995
20,28,0.06027037872199154
21,28,0.07789859495597795
22,28,0.0967857286826053
23,28,0.11559786420190962
24,28,0.1327228602463544
25,28,0.1464871732965377
26,28,0.15542174212566318
27,28,0.1585194194038161
28,28,0.15542174212566318
29,28,0.1464871732965377
30,28,0.13272286024635446
31,28,0.11559786420190962
32,28,0.0967857286826053
33,28,0.07789859495597795
34,28,0.06027037872199149
35,28,0.04482634026947794
36,28,0.03204915985764566
37,28,0.022026871672462797
38,28,0.014552596071835764
39,28,0.009242259520424843
40,28,0.005642405612877071
41,28,0.0033112900030680247
42,28,0.001867992398705796
43,28,0.0010129687693119953
44,28,0.0005280293495091188
45,28,0.00026458122262905365
46,28,0.00012743734874698273
47,28,5.900229510481947e-05
48,28,2.6258698012452548e-05
49,28,1.123329435065311e-05
50,28,4.619215771101756e-06
51,28,1.8258031367378221e-06
52,28,6.936838910750781e-07
53,28,2.53331124141041e-07
54,28,8.892667320912729e-08
55,28,3.000470271087385e-08
56,28,9.73100259156446e-09
57,28,3.0334301837736847e-09
58,28,9.08899181156198e-10
59,28,2.6175783849530793e-10
60,28,7.245759571938719e-11
61,28,1.927802368581471e-11
62,28,4.929834334891623e-12
63,28,1.2116974130935765e-12
64,28,2.862154966973832e-13
65,28,6.505906945875351e-14
66,28,1.4210854762321587e-14
67,28,2.99760217642721e-15
68,28,6.661338169838244e-16
69,28,1.110223028306374e-16
70,28,0.0
71,28,0.0
72,28,0.0
73,28,0.0
74,28,0.0
75,28,0.0
76,28,0.0
77,28,0.0
78,28,0.0
79,28,0.0
80,28,0.0
